Time,CPU_CAP,CPU_USAGE,MEM_CAP,MEM_USAGE,CPU_AVAI,MEM_AVAI,NET_IN,NET_OUT,VBD_OO,VBD_RD,VBD_WR,LOAD1,LOAD5,Label
1316337623,100,14,511,468,86,43,8,44,0,0,0,0.16,0.42,0
1316337624,100,24,511,468,76,43,8,41,0,0,0,0.15,0.42,0
1316337625,100,11,511,468,89,43,7,34,0,0,0,0.15,0.42,0
1316337626,100,16,511,468,84,43,10,51,0,0,0,0.15,0.42,0
1316337627,100,28,511,468,72,43,9,42,0,0,0,0.15,0.42,0
1316337628,100,43,511,468,57,43,9,44,0,0,0,0.15,0.42,0
1316337629,100,36,511,468,64,43,11,56,0,0,0,0.13,0.41,0
1316337630,100,28,511,468,72,43,11,49,0,0,0,0.13,0.41,0
1316337631,100,23,511,468,77,43,8,45,0,0,0,0.13,0.41,0
1316337632,100,35,511,468,65,43,13,74,0,0,0,0.13,0.41,0
1316337633,100,14,511,468,86,43,15,79,0,0,0,0.13,0.41,0
1316337634,100,8,511,468,92,43,13,80,0,0,0,0.12,0.40,0
1316337635,100,32,511,468,68,43,14,71,0,0,0,0.12,0.40,0
1316337636,100,12,511,468,88,43,8,41,0,0,0,0.12,0.40,0
1316337637,100,22,511,468,78,43,12,56,0,0,0,0.12,0.40,0
1316337638,100,38,511,468,62,43,10,55,0,0,0,0.12,0.40,0
1316337639,100,33,511,468,67,43,7,33,0,0,0,0.11,0.40,0
1316337640,100,30,511,468,70,43,9,41,0,0,0,0.11,0.40,0
1316337641,100,51,511,468,49,43,13,59,0,0,0,0.11,0.40,0
1316337642,100,43,511,468,57,43,11,52,0,0,0,0.11,0.40,0
1316337643,100,17,511,468,83,43,12,48,0,0,0,0.11,0.40,0
1316337644,100,30,511,468,70,43,11,56,0,0,0,0.10,0.39,0
1316337645,100,12,511,468,88,43,10,47,0,0,0,0.10,0.39,0
1316337646,100,23,511,468,77,43,10,48,0,0,0,0.10,0.39,0
1316337647,100,17,511,468,83,43,5,21,0,0,0,0.10,0.39,0
1316337648,100,30,511,468,70,43,13,59,0,0,0,0.10,0.39,0
1316337649,100,16,511,468,84,43,6,27,0,0,0,0.18,0.40,0
1316337650,100,36,511,468,64,43,12,52,0,0,0,0.18,0.40,0
1316337651,100,12,511,468,88,43,8,38,0,0,0,0.18,0.40,0
1316337652,100,26,511,468,74,43,9,39,0,0,0,0.18,0.40,0
1316337653,100,29,511,468,71,43,7,44,0,0,0,0.18,0.40,0
1316337654,100,28,511,468,72,43,9,34,0,0,0,0.16,0.39,0
1316337655,100,18,511,468,82,43,11,60,0,0,0,0.16,0.39,0
1316337656,100,8,511,468,92,43,6,28,0,0,0,0.16,0.39,0
1316337657,100,35,511,468,65,43,12,63,0,0,0,0.16,0.39,0
1316337658,100,16,511,468,84,43,8,47,0,0,0,0.16,0.39,0
1316337659,100,21,511,468,79,43,8,46,0,0,0,0.15,0.39,0
1316337660,100,45,511,468,55,43,12,56,0,0,0,0.15,0.39,0
1316337661,100,28,511,468,72,43,10,50,0,0,0,0.15,0.39,0
1316337662,100,37,511,468,63,43,15,69,0,0,0,0.15,0.39,0
1316337663,100,24,511,468,76,43,7,44,0,0,0,0.15,0.39,0
1316337664,100,25,511,468,75,43,9,37,0,0,0,0.14,0.38,0
1316337665,100,24,511,468,76,43,13,58,0,0,0,0.14,0.38,0
1316337666,100,9,511,468,91,43,7,39,0,0,0,0.14,0.38,0
1316337667,100,15,511,468,85,43,7,34,0,0,0,0.14,0.38,0
1316337668,100,24,511,468,76,43,11,55,0,0,0,0.12,0.37,0
1316337669,100,34,511,468,66,43,8,34,0,0,0,0.12,0.37,0
1316337670,100,14,511,468,86,43,9,41,0,0,0,0.12,0.37,0
1316337671,100,11,511,468,89,43,11,58,0,0,0,0.12,0.37,0
1316337672,100,12,511,468,88,43,11,68,0,0,0,0.12,0.37,0
1316337673,100,38,511,468,62,43,10,57,0,0,0,0.11,0.37,0
1316337674,100,19,511,468,81,43,9,48,0,0,0,0.11,0.37,0
1316337675,100,29,511,468,71,43,8,34,0,0,0,0.11,0.37,0
1316337676,100,6,511,468,94,43,9,49,0,0,0,0.11,0.37,0
1316337677,100,20,511,468,80,43,6,29,0,0,0,0.11,0.37,0
1316337678,100,11,511,468,89,43,8,39,0,0,0,0.10,0.36,0
1316337679,100,22,511,468,78,43,5,29,0,0,0,0.10,0.36,0
1316337680,100,29,511,468,71,43,7,33,0,0,0,0.10,0.36,0
1316337681,100,16,511,468,84,43,9,50,0,0,0,0.10,0.36,0
1316337682,100,19,511,468,81,43,5,19,0,0,0,0.10,0.36,0
1316337683,100,30,511,468,70,43,6,24,0,0,0,0.18,0.37,0
1316337684,100,11,511,468,89,43,10,47,0,0,0,0.18,0.37,0
1316337685,100,15,511,468,85,43,7,35,0,0,0,0.18,0.37,0
1316337686,100,17,511,468,83,43,9,56,0,0,0,0.18,0.37,0
1316337687,100,41,511,468,59,43,8,44,0,0,0,0.18,0.37,0
1316337688,100,9,511,468,91,43,8,35,0,0,0,0.16,0.36,0
1316337689,100,17,511,468,83,43,8,36,0,0,0,0.16,0.36,0
1316337690,100,43,511,468,57,43,8,37,0,0,0,0.16,0.36,0
1316337691,100,15,511,468,85,43,7,30,0,0,0,0.16,0.36,0
1316337692,100,10,511,468,90,43,4,22,0,0,0,0.16,0.36,0
1316337693,100,21,511,468,79,43,10,41,0,0,0,0.15,0.36,0
1316337694,100,23,511,468,77,43,12,42,0,0,0,0.15,0.36,0
1316337695,100,53,511,468,47,43,10,37,0,0,0,0.15,0.36,0
1316337696,100,8,511,468,92,43,5,33,0,0,0,0.15,0.36,0
1316337697,100,21,511,468,79,43,11,52,0,0,0,0.15,0.36,0
1316337698,100,59,511,468,41,43,14,58,0,0,0,0.46,0.42,0
1316337699,100,11,511,468,89,43,8,48,0,0,0,0.46,0.42,0
1316337700,100,15,511,468,85,43,9,42,0,0,0,0.46,0.42,0
1316337701,100,20,511,468,80,43,9,48,0,0,0,0.46,0.42,0
1316337702,100,16,511,468,84,43,8,45,0,0,0,0.46,0.42,0
1316337703,100,15,511,468,85,43,9,39,0,0,0,0.42,0.41,0
1316337704,100,25,511,468,75,43,9,49,0,0,0,0.42,0.41,0
1316337705,100,15,511,468,85,43,10,57,0,0,0,0.42,0.41,0
1316337706,100,13,511,468,87,43,9,48,0,0,0,0.42,0.41,0
1316337707,100,17,511,468,83,43,9,46,0,0,0,0.42,0.41,0
1316337708,100,31,511,468,69,43,8,51,0,0,0,0.47,0.42,0
1316337709,100,30,511,468,70,43,14,59,0,0,0,0.47,0.42,0
1316337710,100,34,511,468,66,43,8,48,0,0,0,0.47,0.42,0
1316337711,100,19,511,468,81,43,9,31,0,0,0,0.47,0.42,0
1316337712,100,8,511,468,92,43,6,28,0,0,0,0.47,0.42,0
1316337713,100,23,511,468,77,43,8,31,0,0,0,0.43,0.41,0
1316337714,100,40,511,468,60,43,9,45,0,0,0,0.43,0.41,0
1316337715,100,35,511,468,65,43,8,35,0,0,0,0.43,0.41,0
1316337716,100,26,511,468,74,43,8,41,0,0,0,0.43,0.41,0
1316337717,100,8,511,468,92,43,10,48,0,0,0,0.43,0.41,0
1316337718,100,17,511,468,83,43,7,35,0,0,0,0.39,0.40,0
1316337719,100,28,511,468,72,43,11,58,0,0,0,0.39,0.40,0
1316337720,100,20,511,468,80,43,6,31,0,0,0,0.39,0.40,0
1316337721,100,19,511,468,81,43,11,55,0,0,0,0.39,0.40,0
1316337722,100,13,511,468,87,43,11,53,0,0,0,0.39,0.40,0
1316337723,100,41,511,468,59,43,7,33,0,0,0,0.36,0.40,0
1316337724,100,35,511,468,65,43,9,32,0,0,0,0.36,0.40,0
1316337725,100,8,511,468,92,43,5,22,0,0,0,0.36,0.40,0
1316337726,100,14,511,468,86,43,9,42,0,0,0,0.36,0.40,0
1316337727,100,25,511,468,75,43,11,50,0,0,0,0.36,0.40,0
1316337728,100,8,511,468,92,43,8,30,0,0,0,0.33,0.39,0
1316337729,100,40,511,468,60,43,10,46,0,0,0,0.33,0.39,0
1316337730,100,13,511,468,87,43,8,30,0,0,0,0.33,0.39,0
1316337731,100,18,511,468,82,43,9,41,0,0,0,0.33,0.39,0
1316337732,100,3,511,468,97,43,7,23,0,0,0,0.33,0.39,0
1316337733,100,32,511,468,68,43,14,60,0,0,0,0.31,0.38,0
1316337734,100,24,511,468,76,43,7,32,0,0,0,0.31,0.38,0
1316337735,100,25,511,468,75,43,6,30,0,0,0,0.31,0.38,0
1316337736,100,14,511,468,86,43,8,45,0,0,0,0.31,0.38,0
1316337737,100,27,511,468,73,43,8,40,0,0,0,0.31,0.38,0
1316337738,100,12,511,468,88,43,8,33,0,0,0,0.31,0.38,0
1316337739,100,31,511,468,69,43,11,54,0,0,0,0.28,0.38,0
1316337740,100,11,511,468,89,43,6,33,0,0,0,0.28,0.38,0
1316337741,100,37,511,468,63,43,10,42,0,0,0,0.28,0.38,0
1316337742,100,37,511,468,63,43,9,49,0,0,0,0.28,0.38,0
1316337743,100,12,511,468,88,43,9,51,0,0,0,0.28,0.38,0
1316337744,100,21,511,468,79,43,7,31,0,0,0,0.26,0.37,0
1316337745,100,27,511,468,73,43,8,39,0,0,0,0.26,0.37,0
1316337746,100,13,511,468,87,43,9,43,0,0,0,0.26,0.37,0
1316337747,100,25,511,468,75,43,7,27,0,0,0,0.26,0.37,0
1316337748,100,24,511,468,76,43,9,45,0,0,0,0.26,0.37,0
1316337749,100,12,511,468,88,43,7,28,0,0,0,0.24,0.36,0
1316337750,100,38,511,468,62,43,12,73,0,0,0,0.24,0.36,0
1316337751,100,24,511,468,76,43,7,29,0,0,0,0.24,0.36,0
1316337752,100,9,511,468,91,43,9,34,0,0,0,0.24,0.36,0
1316337753,100,42,511,468,58,43,11,56,0,0,0,0.24,0.36,0
1316337754,100,49,511,468,51,43,14,63,0,0,0,0.30,0.37,0
1316337755,100,46,511,468,54,43,11,44,0,0,0,0.30,0.37,0
1316337756,100,42,511,468,58,43,10,47,0,0,0,0.30,0.37,0
1316337757,100,26,511,468,74,43,10,51,0,0,0,0.30,0.37,0
1316337758,100,12,511,468,88,43,9,42,0,0,0,0.30,0.37,0
1316337759,100,31,511,468,69,43,10,51,0,0,0,0.27,0.37,0
1316337760,100,16,511,468,84,43,8,47,0,0,0,0.27,0.37,0
1316337761,100,20,511,468,80,43,5,25,0,0,0,0.27,0.37,0
1316337762,100,33,511,468,67,43,13,53,0,0,0,0.27,0.37,0
1316337763,100,32,511,468,68,43,7,36,0,0,0,0.27,0.37,0
1316337764,100,36,511,468,64,43,10,52,0,0,0,0.33,0.38,0
1316337765,100,26,511,468,74,43,11,51,0,0,0,0.33,0.38,0
1316337766,100,41,511,468,59,43,9,37,0,0,0,0.33,0.38,0
1316337767,100,13,511,468,87,43,11,45,0,0,0,0.33,0.38,0
1316337768,100,33,511,468,67,43,9,37,0,0,0,0.33,0.38,0
1316337769,100,23,511,468,77,43,10,57,0,0,0,0.31,0.37,0
1316337770,100,18,511,468,82,43,9,50,0,0,0,0.31,0.37,0
1316337771,100,35,511,468,65,43,7,33,0,0,0,0.31,0.37,0
1316337772,100,35,511,468,65,43,10,46,0,0,0,0.31,0.37,0
1316337773,100,24,511,468,76,43,9,44,0,0,0,0.31,0.37,0
1316337774,100,5,511,468,95,43,7,23,0,0,0,0.44,0.40,0
1316337775,100,40,511,468,60,43,9,53,0,0,0,0.44,0.40,0
1316337776,100,32,511,468,68,43,8,35,0,0,0,0.44,0.40,0
1316337777,100,30,511,468,70,43,10,55,0,0,0,0.44,0.40,0
1316337778,100,24,511,468,76,43,11,52,0,0,0,0.44,0.40,0
1316337779,100,28,511,468,72,43,11,50,0,0,0,0.40,0.39,0
1316337780,100,21,511,468,79,43,12,59,0,0,0,0.40,0.39,0
1316337781,100,32,511,468,68,43,11,42,0,0,0,0.40,0.39,0
1316337782,100,17,511,468,83,43,10,37,0,0,0,0.40,0.39,0
1316337783,100,12,511,468,88,43,7,40,0,0,0,0.40,0.39,0
1316337784,100,28,511,468,72,43,9,46,0,0,0,0.37,0.39,0
1316337785,100,21,511,468,79,43,7,35,0,0,0,0.37,0.39,0
1316337786,100,7,511,468,93,43,8,47,0,0,0,0.37,0.39,0
1316337787,100,31,511,468,69,43,8,39,0,0,0,0.37,0.39,0
1316337788,100,19,511,468,81,43,9,48,0,0,0,0.37,0.39,0
1316337789,100,19,511,468,81,43,8,23,0,0,0,0.34,0.38,0
1316337790,100,44,511,468,56,43,8,33,0,0,0,0.34,0.38,0
1316337791,100,7,511,468,93,43,6,34,0,0,0,0.34,0.38,0
1316337792,100,9,511,468,91,43,7,40,0,0,0,0.34,0.38,0
1316337793,100,9,511,468,91,43,8,42,0,0,0,0.34,0.38,0
1316337794,100,31,511,468,69,43,7,29,0,0,0,0.31,0.37,0
1316337795,100,8,511,468,92,43,4,16,0,0,0,0.31,0.37,0
1316337796,100,4,511,468,96,43,9,29,0,0,0,0.31,0.37,0
1316337797,100,11,511,468,89,43,9,33,0,0,0,0.31,0.37,0
1316337798,100,10,511,468,90,43,6,36,0,0,0,0.31,0.37,0
1316337799,100,11,511,468,89,43,10,45,0,0,0,0.29,0.37,0
1316337800,100,18,511,468,82,43,6,23,0,0,0,0.29,0.37,0
1316337801,100,10,511,468,90,43,7,32,0,0,0,0.29,0.37,0
1316337802,100,12,511,468,88,43,8,37,0,0,0,0.29,0.37,0
1316337803,100,11,511,468,89,43,6,31,0,0,0,0.29,0.37,0
1316337804,100,6,511,468,94,43,6,21,0,0,0,0.27,0.36,0
1316337805,100,31,511,468,69,43,7,30,0,0,0,0.27,0.36,0
1316337806,100,19,511,468,81,43,7,30,0,0,0,0.27,0.36,0
1316337807,100,15,511,468,85,43,8,42,0,0,0,0.27,0.36,0
1316337808,100,20,511,468,80,43,5,16,0,0,0,0.27,0.36,0
1316337809,100,10,511,468,90,43,5,28,0,0,0,0.24,0.35,0
1316337810,100,13,511,468,87,43,5,21,0,0,0,0.24,0.35,0
1316337811,100,16,511,468,84,43,8,44,0,0,0,0.24,0.35,0
1316337812,100,13,511,468,87,43,6,28,0,0,0,0.24,0.35,0
1316337813,100,17,511,468,83,43,9,35,0,0,0,0.24,0.35,0
1316337814,100,9,511,468,91,43,6,27,0,0,0,0.22,0.35,0
1316337815,100,28,511,468,72,43,5,33,0,0,0,0.22,0.35,0
1316337816,100,6,511,468,94,43,4,15,0,0,0,0.22,0.35,0
1316337817,100,24,511,468,76,43,6,23,0,0,0,0.22,0.35,0
1316337818,100,11,511,468,89,43,5,20,0,0,0,0.22,0.35,0
1316337819,100,28,511,468,72,43,8,36,0,0,0,0.21,0.34,0
1316337820,100,13,511,468,87,43,7,35,0,0,0,0.21,0.34,0
1316337821,100,8,511,468,92,43,5,25,0,0,0,0.21,0.34,0
1316337822,100,15,511,468,85,43,7,19,0,0,0,0.21,0.34,0
1316337823,100,16,511,468,84,43,8,28,0,0,0,0.21,0.34,0
1316337824,100,11,511,468,89,43,6,19,0,0,0,0.19,0.34,0
1316337825,100,20,511,468,80,43,9,39,0,0,0,0.19,0.34,0
1316337826,100,31,511,468,69,43,9,49,0,0,0,0.19,0.34,0
1316337827,100,9,511,468,91,43,7,32,0,0,0,0.19,0.34,0
1316337828,100,17,511,468,83,43,10,37,0,0,0,0.19,0.34,0
1316337829,100,13,511,468,87,43,8,28,0,0,0,0.17,0.33,0
1316337830,100,24,511,468,76,43,8,35,0,0,0,0.17,0.33,0
1316337831,100,10,511,468,90,43,7,36,0,0,0,0.17,0.33,0
1316337832,100,17,511,468,83,43,8,48,0,0,0,0.17,0.33,0
1316337833,100,20,511,468,80,43,9,49,0,0,0,0.17,0.33,0
1316337834,100,48,511,468,52,43,7,27,0,0,0,0.16,0.32,0
1316337835,100,12,511,468,88,43,4,19,0,0,0,0.16,0.32,0
1316337836,100,9,511,468,91,43,12,52,0,0,0,0.16,0.32,0
1316337837,100,13,511,468,87,43,5,31,0,0,0,0.16,0.32,0
1316337838,100,10,511,468,90,43,10,55,0,0,0,0.16,0.32,0
1316337839,100,4,511,468,96,43,3,15,0,0,0,0.15,0.32,0
1316337840,100,21,511,468,79,43,8,40,0,0,0,0.15,0.32,0
1316337841,100,11,511,468,89,43,8,25,0,0,0,0.15,0.32,0
1316337842,100,8,511,468,92,43,6,33,0,0,0,0.15,0.32,0
1316337843,100,9,511,468,91,43,6,31,0,0,0,0.13,0.31,0
1316337844,100,17,511,468,83,43,10,44,0,0,0,0.13,0.31,0
1316337845,100,16,511,468,84,43,10,49,0,0,0,0.13,0.31,0
1316337846,100,16,511,468,84,43,4,15,0,0,0,0.13,0.31,0
1316337847,100,14,511,468,86,43,8,44,0,0,0,0.13,0.31,0
1316337848,100,15,511,468,85,43,8,40,0,0,0,0.20,0.32,0
1316337849,100,56,511,468,44,43,6,23,0,0,0,0.20,0.32,0
1316337850,100,11,511,468,89,43,8,38,0,0,0,0.20,0.32,0
1316337851,100,9,511,468,91,43,10,37,0,0,0,0.20,0.32,0
1316337852,100,18,511,468,82,43,10,58,0,0,0,0.20,0.32,0
1316337853,100,4,511,468,96,43,7,39,0,0,0,0.19,0.32,0
1316337854,100,18,511,468,82,43,6,25,0,0,0,0.19,0.32,0
1316337855,100,39,511,468,61,43,11,63,0,0,0,0.19,0.32,0
1316337856,100,16,511,468,84,43,5,20,0,0,0,0.19,0.32,0
1316337857,100,17,511,468,83,43,8,38,0,0,0,0.19,0.32,0
1316337858,100,0,511,468,100,43,5,29,0,0,0,0.17,0.31,0
1316337859,100,6,511,468,94,43,2,7,0,0,0,0.17,0.31,0
1316337860,100,28,511,468,72,43,10,55,0,0,0,0.17,0.31,0
1316337861,100,21,511,468,79,43,13,45,0,0,0,0.17,0.31,0
1316337862,100,17,511,468,83,43,7,40,0,0,0,0.17,0.31,0
1316337863,100,24,511,468,76,43,6,34,0,0,0,0.24,0.32,0
1316337864,100,17,511,468,83,43,6,31,0,0,0,0.24,0.32,0
1316337865,100,8,511,468,92,43,5,17,0,0,0,0.24,0.32,0
1316337866,100,8,511,468,92,43,7,41,0,0,0,0.24,0.32,0
1316337867,100,8,511,468,92,43,6,21,0,0,0,0.24,0.32,0
1316337868,100,24,511,468,76,43,7,36,0,0,0,0.22,0.32,0
1316337869,100,7,511,468,93,43,4,15,0,0,0,0.22,0.32,0
1316337870,100,14,511,468,86,43,6,30,0,0,0,0.22,0.32,0
1316337871,100,12,511,468,88,43,10,58,0,0,0,0.22,0.32,0
1316337872,100,23,511,468,77,43,9,44,0,0,0,0.22,0.32,0
1316337873,100,32,511,468,68,43,9,58,0,0,0,0.36,0.35,0
1316337874,100,29,511,468,71,43,7,42,0,0,0,0.36,0.35,0
1316337875,100,24,511,468,76,43,12,53,0,0,0,0.36,0.35,0
1316337876,100,7,511,468,93,43,8,29,0,0,0,0.36,0.35,0
1316337877,100,25,511,468,75,43,12,46,0,0,0,0.36,0.35,0
1316337878,100,21,511,468,79,43,10,40,0,0,0,0.33,0.34,0
1316337879,100,24,511,468,76,43,8,39,0,0,0,0.33,0.34,0
1316337880,100,22,511,468,78,43,9,33,0,0,0,0.33,0.34,0
1316337881,100,22,511,468,78,43,7,42,0,0,0,0.33,0.34,0
1316337882,100,12,511,468,88,43,10,48,0,0,0,0.33,0.34,0
1316337883,100,6,511,468,94,43,7,37,0,0,0,0.30,0.33,0
1316337884,100,20,511,468,80,43,9,54,0,0,0,0.30,0.33,0
1316337885,100,19,511,468,81,43,9,43,0,0,0,0.30,0.33,0
1316337886,100,40,511,468,60,43,11,39,0,0,0,0.30,0.33,0
1316337887,100,14,511,468,86,43,12,61,0,0,0,0.30,0.33,0
1316337888,100,26,511,468,74,43,11,38,0,0,0,0.52,0.38,0
1316337889,100,32,511,468,68,43,8,45,0,0,0,0.52,0.38,0
1316337890,100,36,511,468,64,43,10,52,0,0,0,0.52,0.38,0
1316337891,100,38,511,468,62,43,14,72,0,0,0,0.52,0.38,0
1316337892,100,11,511,468,89,43,11,48,0,0,0,0.52,0.38,0
1316337893,100,19,511,468,81,43,7,33,0,0,0,0.48,0.37,0
1316337894,100,19,511,468,81,43,8,38,0,0,0,0.48,0.37,0
1316337895,100,17,511,468,83,43,12,62,0,0,0,0.48,0.37,0
1316337896,100,15,511,468,85,43,10,52,0,0,0,0.48,0.37,0
1316337897,100,23,511,468,77,43,9,38,0,0,0,0.48,0.37,0
1316337898,100,35,511,468,65,43,14,77,0,0,0,0.44,0.37,0
1316337899,100,12,511,468,88,43,7,37,0,0,0,0.44,0.37,0
1316337900,100,36,511,468,64,43,9,42,0,0,0,0.44,0.37,0
1316337901,100,17,511,468,83,43,8,47,0,0,0,0.44,0.37,0
1316337902,100,20,511,468,80,43,6,34,0,0,0,0.44,0.37,0
1316337903,100,0,511,468,100,43,3,13,0,0,0,0.40,0.36,0
1316337904,100,32,511,468,68,43,13,57,0,0,0,0.40,0.36,0
1316337905,100,18,511,468,82,43,12,50,0,0,0,0.40,0.36,0
1316337906,100,19,511,468,81,43,11,70,0,0,0,0.40,0.36,0
1316337907,100,36,511,468,64,43,11,47,0,0,0,0.40,0.36,0
1316337908,100,32,511,468,68,43,9,45,0,0,0,0.37,0.35,0
1316337909,100,14,511,468,86,43,8,41,0,0,0,0.37,0.35,0
1316337910,100,13,511,468,87,43,7,30,0,0,0,0.37,0.35,0
1316337911,100,17,511,468,83,43,11,47,0,0,0,0.37,0.35,0
1316337912,100,22,511,468,78,43,10,49,0,0,0,0.37,0.35,0
1316337913,100,11,511,468,89,43,11,54,0,0,0,0.37,0.35,0
1316337914,100,18,511,468,82,43,11,60,0,0,0,0.34,0.35,0
1316337915,100,19,511,468,81,43,10,54,0,0,0,0.34,0.35,0
1316337916,100,7,511,468,93,43,9,47,0,0,0,0.34,0.35,0
1316337917,100,27,511,468,73,43,11,46,0,0,0,0.34,0.35,0
1316337918,100,26,511,468,74,43,16,81,0,0,0,0.34,0.35,0
1316337919,100,17,511,468,83,43,11,44,0,0,0,0.31,0.34,0
1316337920,100,39,511,468,61,43,11,47,0,0,0,0.31,0.34,0
1316337921,100,40,511,468,60,43,12,45,0,0,0,0.31,0.34,0
1316337922,100,30,511,468,70,43,10,66,0,0,0,0.31,0.34,0
1316337923,100,38,511,468,62,43,13,58,0,0,0,0.31,0.34,0
1316337924,100,10,511,468,90,43,9,34,0,0,0,0.45,0.37,0
1316337925,100,40,511,468,60,43,15,78,0,0,0,0.45,0.37,0
1316337926,100,30,511,468,70,43,10,47,0,0,0,0.45,0.37,0
1316337927,100,20,511,469,80,42,12,52,0,0,0,0.45,0.37,0
1316337928,100,38,511,469,62,42,14,65,0,0,0,0.45,0.37,0
1316337929,100,30,511,469,70,42,11,74,0,0,0,0.41,0.36,0
1316337930,100,26,511,469,74,42,6,37,0,0,0,0.41,0.36,0
1316337931,100,26,511,469,74,42,12,69,0,0,0,0.41,0.36,0
1316337932,100,36,511,469,64,42,13,58,0,0,0,0.41,0.36,0
1316337933,100,16,511,469,84,42,12,53,0,0,0,0.41,0.36,0
1316337934,100,23,511,469,77,42,13,59,0,0,0,0.38,0.36,0
1316337935,100,20,511,469,80,42,9,37,0,0,0,0.38,0.36,0
1316337936,100,31,511,469,69,42,11,54,0,0,0,0.38,0.36,0
1316337937,100,25,511,469,75,42,11,51,0,0,0,0.38,0.36,0
1316337938,100,27,511,469,73,42,8,40,0,0,0,0.38,0.36,0
1316337939,100,29,511,469,71,42,13,61,0,0,0,0.43,0.37,0
1316337940,100,15,511,469,85,42,8,37,0,0,0,0.43,0.37,0
1316337941,100,21,511,469,79,42,13,74,0,0,0,0.43,0.37,0
1316337942,100,20,511,469,80,42,10,45,0,0,0,0.43,0.37,0
1316337943,100,13,511,469,87,42,10,45,0,0,0,0.43,0.37,0
1316337944,100,20,511,469,80,42,11,58,0,0,0,0.39,0.36,0
1316337945,100,31,511,469,69,42,6,22,0,0,0,0.39,0.36,0
1316337946,100,7,511,469,93,42,8,41,0,0,0,0.39,0.36,0
1316337947,100,12,511,469,88,42,9,51,0,0,0,0.39,0.36,0
1316337948,100,21,511,469,79,42,11,47,0,0,0,0.39,0.36,0
1316337949,100,25,511,469,75,42,11,58,0,0,0,0.36,0.35,0
1316337950,100,11,511,469,89,42,6,33,0,0,0,0.36,0.35,0
1316337951,100,15,511,469,85,42,10,57,0,0,0,0.36,0.35,0
1316337952,100,20,511,469,80,42,9,50,0,0,0,0.36,0.35,0
1316337953,100,35,511,469,65,42,12,55,0,0,0,0.36,0.35,0
1316337954,100,33,511,469,67,42,7,41,0,0,0,0.33,0.35,0
1316337955,100,50,511,469,50,42,20,93,0,0,0,0.33,0.35,0
1316337956,100,36,511,469,64,42,16,87,0,0,0,0.33,0.35,0
1316337957,100,27,511,469,73,42,13,78,0,0,0,0.33,0.35,0
1316337958,100,21,511,469,79,42,8,38,0,0,0,0.33,0.35,0
1316337959,100,21,511,469,79,42,6,36,0,0,0,0.31,0.34,0
1316337960,100,12,511,469,88,42,5,25,0,0,0,0.31,0.34,0
1316337961,100,29,511,469,71,42,13,67,0,0,0,0.31,0.34,0
1316337962,100,31,511,469,69,42,7,27,0,0,0,0.31,0.34,0
1316337963,100,26,511,469,74,42,7,31,0,0,0,0.31,0.34,0
1316337964,100,24,511,469,76,42,10,52,0,0,0,0.28,0.33,0
1316337965,100,18,511,469,82,42,13,53,0,0,0,0.28,0.33,0
1316337966,100,28,511,469,72,42,5,19,0,0,0,0.28,0.33,0
1316337967,100,14,511,469,86,42,8,40,0,0,0,0.28,0.33,0
1316337968,100,34,511,469,66,42,11,58,0,0,0,0.28,0.33,0
1316337969,100,16,511,469,84,42,6,33,0,0,0,0.26,0.33,0
1316337970,100,37,511,469,63,42,16,67,0,0,0,0.26,0.33,0
1316337971,100,12,511,469,88,42,9,59,0,0,0,0.26,0.33,0
1316337972,100,42,511,469,58,42,12,60,0,0,0,0.26,0.33,0
1316337973,100,20,511,469,80,42,8,39,0,0,0,0.26,0.33,0
1316337974,100,13,511,469,87,42,10,58,0,0,0,0.24,0.32,0
1316337975,100,14,511,469,86,42,11,61,0,0,0,0.24,0.32,0
1316337976,100,38,511,469,62,42,9,42,0,0,0,0.24,0.32,0
1316337977,100,26,511,469,74,42,8,33,0,0,0,0.24,0.32,0
1316337978,100,29,511,469,71,42,14,70,0,0,0,0.24,0.32,0
1316337979,100,31,511,469,69,42,11,69,0,0,0,0.30,0.33,0
1316337980,100,16,511,469,84,42,10,50,0,0,0,0.30,0.33,0
1316337981,100,20,511,469,80,42,9,45,0,0,0,0.30,0.33,0
1316337982,100,25,511,469,75,42,8,37,0,0,0,0.30,0.33,0
1316337983,100,18,511,469,82,42,7,30,0,0,0,0.30,0.33,0
1316337984,100,6,511,469,94,42,3,18,0,0,0,0.27,0.33,0
1316337985,100,11,511,469,89,42,8,43,0,0,0,0.27,0.33,0
1316337986,100,19,511,469,81,42,12,53,0,0,0,0.27,0.33,0
1316337987,100,16,511,469,84,42,9,50,0,0,0,0.27,0.33,0
1316337988,100,34,511,469,66,42,11,34,0,0,0,0.27,0.33,0
1316337989,100,16,511,469,84,42,11,51,0,0,0,0.25,0.32,0
1316337990,100,14,511,469,86,42,4,24,0,0,0,0.25,0.32,0
1316337991,100,20,511,469,80,42,9,38,0,0,0,0.25,0.32,0
1316337992,100,17,511,469,83,42,5,23,0,0,0,0.25,0.32,0
1316337993,100,11,511,469,89,42,6,29,0,0,0,0.25,0.32,0
1316337994,100,9,511,469,91,42,6,28,0,0,0,0.23,0.32,0
1316337995,100,14,511,469,86,42,7,38,0,0,0,0.23,0.32,0
1316337996,100,35,511,469,65,42,8,41,0,0,0,0.23,0.32,0
1316337997,100,24,511,469,76,42,12,50,0,0,0,0.23,0.32,0
